Read Parameterfile _struct_CTL.dat
Shot: 204118	Time: 0.004000000ms	gFile: /root/HEAT/data/nstx_204118_opticalExample/0.004000000/g204118_0.004000000
Bounding box: Rmin = 0.01  Rmax = 2.1500001  Zmin = -2.20000005  Zmax = 2.20000005
Using g-file!
HEAT-coil (0 = off, 1 = on): 0
Currents:
0	0	0	0	0	0	
Adjustments:
0	0	0	

Field lines are calculated
MapDirection(0=both, 1=pos.phi, -1=neg.phi): -1
Start Tracer for 746 points ... 
psimin = 0.9442025365339838	Lc at psimin = 0	<dpsi/dLc> = -3.488723030560267e-13	Lc = 0.001909999388146772	steps = 1
psimin = 0.9436704313788564	Lc at psimin = 0	<dpsi/dLc> = -3.488723030560267e-13	Lc = 0.00191047200676034	steps = 1
psimin = 0.9439266628884794	Lc at psimin = 0	<dpsi/dLc> = -2.907525027274661e-13	Lc = 0.001910232000710408	steps = 1
psimin = 0.9432825965239316	Lc at psimin = 0	<dpsi/dLc> = -2.907525027274661e-13	Lc = 0.001910858051808745	steps = 1
psimin = 0.9429406115770326	Lc at psimin = 0	<dpsi/dLc> = -2.907525027274661e-13	Lc = 0.001911269707072545	steps = 1
psimin = 0.942732180380536	Lc at psimin = 0	<dpsi/dLc> = -2.907525027274661e-13	Lc = 0.00191155337287428	steps = 1
psimin = 0.9429805059855429	Lc at psimin = 0	<dpsi/dLc> = -2.907525027274661e-13	Lc = 0.001911231150202488	steps = 1
psimin = 0.9430802162857626	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001911098726884395	steps = 1
psimin = 0.9426946465153051	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001911594503245435	steps = 1
psimin = 0.942587075728342	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001911746374695661	steps = 1
psimin = 0.942587069436807	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001911746322896041	steps = 1
psimin = 0.9431801946190204	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001910999562994659	steps = 1
psimin = 0.9434327426332402	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001910700730795977	steps = 1
psimin = 0.9443431065879564	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001909878097777249	steps = 1
psimin = 0.9439608961481316	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001910207907169804	steps = 1
psimin = 0.9433720002395385	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001910767993672641	steps = 1
psimin = 0.9429406022109438	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001911269629596701	steps = 1
psimin = 0.943080210139386	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001911098675960005	steps = 1
psimin = 0.9427531261736449	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001911524852211706	steps = 1
psimin = 0.9430027441920317	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001911203684782806	steps = 1
psimin = 0.9426946370572757	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001911594425331461	steps = 1
psimin = 0.9425870660414151	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.00191174629503842	steps = 1
psimin = 0.9432500773790863	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001910920070729493	steps = 1
psimin = 0.9437963631757305	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001910352051100409	steps = 1
psimin = 0.9434828920179007	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001910661755454459	steps = 1
psimin = 0.9426946389042677	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001911594440566251	steps = 1
psimin = 0.9425870679564458	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001911746310707901	steps = 1
psimin = 0.9426946446683133	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001911594488010662	steps = 1
psimin = 0.9425870697011572	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.00191174632507249	steps = 1
psimin = 0.9430802112402719	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001911098685100481	steps = 1
psimin = 0.9435239728900486	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001910608362104056	steps = 1
psimin = 0.9435239727339356	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001910608360798233	steps = 1
psimin = 0.9433720013350598	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.00191076800281325	steps = 1
psimin = 0.9430802156042618	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001911098721225999	steps = 1
psimin = 0.9435239752837814	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001910608382126721	steps = 1
psimin = 0.9435239821527539	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001910608439583069	steps = 1
psimin = 0.9433720056128099	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001910768038505109	steps = 1
psimin = 0.943371999822197	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001910767990190517	steps = 1
psimin = 0.9429406046281461	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001911269649618833	steps = 1
psimin = 0.9429406020533001	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001911269628290916	steps = 1
psimin = 0.9430802097200011	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001911098672477909	steps = 1
psimin = 0.9440029561045283	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001910153000847684	steps = 1
psimin = 0.9445684819137595	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001909702951979972	steps = 1
psimin = 0.9445143394325207	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001909733892671756	steps = 1
psimin = 0.9443404526519631	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001909869488585362	steps = 1
psimin = 0.9452190704804169	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001909264973955077	steps = 1
psimin = 0.9455425198348819	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001909065724037629	steps = 1
psimin = 0.945055284976667	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001909352462922078	steps = 1
psimin = 0.9456229572829665	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001909010036282078	steps = 1
psimin = 0.9456229571314827	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001909010034975227	steps = 1
psimin = 0.9454309387514411	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001909119770029691	steps = 1
psimin = 0.9454309376885417	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001909119760882557	steps = 1
psimin = 0.9448718597108606	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001909475323095597	steps = 1
psimin = 0.9450552839085735	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001909352453776599	steps = 1
psimin = 0.9449263992529767	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001909448716204657	steps = 1
psimin = 0.944002962146718	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001910153051780401	steps = 1
psimin = 0.9445143485545684	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001909733970172698	steps = 1
psimin = 0.9443404586268688	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001909869539087037	steps = 1
psimin = 0.9444547591456985	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.00190979033041803	steps = 1
psimin = 0.9450552891981798	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001909352499068545	steps = 1
psimin = 0.9456229596057197	Lc at psimin = 0	<dpsi/dLc> = -3.48845944421874e-13	Lc = 0.001909010056320603	steps = 1
psimin = 0.9456671936788338	Lc at psimin = 0	<dpsi/dLc> = -2.906885838246945e-13	Lc = 0.001908998299140487	steps = 1
psimin = 0.9454309429018106	Lc at psimin = 0	<dpsi/dLc> = -2.906885838246945e-13	Lc = 0.001909119805747087	steps = 1
psimin = 0.945371559068219	Lc at psimin = 0	<dpsi/dLc> = -2.906885838246945e-13	Lc = 0.001909171870069869	steps = 1
psimin = 0.9456049972868978	Lc at psimin = 0	<dpsi/dLc> = -2.906885838246945e-13	Lc = 0.001909030520468002	steps = 1
psimin = 0.9454309435597961	Lc at psimin = 0	<dpsi/dLc> = -2.906885838246945e-13	Lc = 0.001909119811409612	steps = 1
psimin = 0.9448718687514777	Lc at psimin = 0	<dpsi/dLc> = -2.906885838246945e-13	Lc = 0.001909475400171369	steps = 1
psimin = 0.944769718015653	Lc at psimin = 0	<dpsi/dLc> = -2.906885838246945e-13	Lc = 0.001909556426061009	steps = 1
psimin = 0.945199062480637	Lc at psimin = 0	<dpsi/dLc> = -2.906885838246945e-13	Lc = 0.001909253167029202	steps = 1
psimin = 0.9450138568234928	Lc at psimin = 0	<dpsi/dLc> = -2.906885838246945e-13	Lc = 0.001909377268193449	steps = 1
psimin = 0.9454309372330133	Lc at psimin = 0	<dpsi/dLc> = -2.906885838246945e-13	Lc = 0.001909119756962345	steps = 1
psimin = 0.9448718620719718	Lc at psimin = 0	<dpsi/dLc> = -2.906885838246945e-13	Lc = 0.001909475343125653	steps = 1
psimin = 0.9448718595578949	Lc at psimin = 0	<dpsi/dLc> = -2.906885838246945e-13	Lc = 0.001909475321789208	steps = 1
psimin = 0.9450552835016808	Lc at psimin = 0	<dpsi/dLc> = -2.906885838246945e-13	Lc = 0.001909352450292597	steps = 1
psimin = 0.9443404579589467	Lc at psimin = 0	<dpsi/dLc> = -3.488194145015356e-13	Lc = 0.001909869533427225	steps = 1
psimin = 0.9438395649156248	Lc at psimin = 0	<dpsi/dLc> = -3.488194145015356e-13	Lc = 0.00191030089520049	steps = 1
psimin = 0.9438395580813509	Lc at psimin = 0	<dpsi/dLc> = -3.488194145015356e-13	Lc = 0.00191030083774047	steps = 1
psimin = 0.9440029614753636	Lc at psimin = 0	<dpsi/dLc> = -3.488194145015356e-13	Lc = 0.001910153046121216	steps = 1
psimin = 0.9443404537309141	Lc at psimin = 0	<dpsi/dLc> = -3.488194145015356e-13	Lc = 0.001909869497728123	steps = 1
psimin = 0.9438395555443855	Lc at psimin = 0	<dpsi/dLc> = -3.488194145015356e-13	Lc = 0.001910300816410596	steps = 1
psimin = 0.9438395556997098	Lc at psimin = 0	<dpsi/dLc> = -3.488194145015356e-13	Lc = 0.001910300817716516	steps = 1
psimin = 0.9440029571890238	Lc at psimin = 0	<dpsi/dLc> = -3.488194145015356e-13	Lc = 0.00191015300998945	steps = 1
psimin = 0.9440029556913871	Lc at psimin = 0	<dpsi/dLc> = -3.488194145015356e-13	Lc = 0.001910152997365104	steps = 1
psimin = 0.9445143392787784	Lc at psimin = 0	<dpsi/dLc> = -3.488194145015356e-13	Lc = 0.001909733891365563	steps = 1
psimin = 0.9445143417899039	Lc at psimin = 0	<dpsi/dLc> = -3.488194145015356e-13	Lc = 0.001909733912700095	steps = 1
psimin = 0.944340452240934	Lc at psimin = 0	<dpsi/dLc> = -3.488194145015356e-13	Lc = 0.001909869485102397	steps = 1
psimin = 0.9454347008116596	Lc at psimin = 0	<dpsi/dLc> = -3.488194145015356e-13	Lc = 0.001909128197068382	steps = 1
psimin = 0.9459702798443524	Lc at psimin = 0	<dpsi/dLc> = -3.488194145015356e-13	Lc = 0.001908826691427682	steps = 1
psimin = 0.9459701650996157	Lc at psimin = 0	<dpsi/dLc> = -3.488194145015356e-13	Lc = 0.001908825698919009	steps = 1
psimin = 0.9461505465754726	Lc at psimin = 0	<dpsi/dLc> = -3.488194145015356e-13	Lc = 0.001908741614492254	steps = 1
psimin = 0.9461507293377157	Lc at psimin = 0	<dpsi/dLc> = -3.488194145015356e-13	Lc = 0.00190874319882343	steps = 1
psimin = 0.9459973297069315	Lc at psimin = 0	<dpsi/dLc> = -3.488194145015356e-13	Lc = 0.001908822874828076	steps = 1
psimin = 0.9459698401258358	Lc at psimin = 0	<dpsi/dLc> = -3.488194145015356e-13	Lc = 0.00190882288738624	steps = 1
psimin = 0.9456524670547206	Lc at psimin = 0	<dpsi/dLc> = -3.488194145015356e-13	Lc = 0.001909006392326008	steps = 1
psimin = 0.946023265903229	Lc at psimin = 0	<dpsi/dLc> = -3.488194145015356e-13	Lc = 0.0019088056154385	steps = 1
psimin = 0.9458335848314381	Lc at psimin = 0	<dpsi/dLc> = -3.488194145015356e-13	Lc = 0.00190890003875353	steps = 1
psimin = 0.9461501374853455	Lc at psimin = 0	<dpsi/dLc> = -3.488194145015356e-13	Lc = 0.001908738067167081	steps = 1
psimin = 0.9442748571005408	Lc at psimin = 0	<dpsi/dLc> = -4.0694810710038e-13	Lc = 0.001909939781868119	steps = 1
psimin = 0.9441172489181786	Lc at psimin = 0	<dpsi/dLc> = -4.0694810710038e-13	Lc = 0.001910046873703572	steps = 1
psimin = 0.9433739789562844	Lc at psimin = 0	<dpsi/dLc> = -4.0694810710038e-13	Lc = 0.001910766254367372	steps = 1
psimin = 0.9429466143445455	Lc at psimin = 0	<dpsi/dLc> = -4.0694810710038e-13	Lc = 0.001911262496934801	steps = 1
psimin = 0.9429927517864589	Lc at psimin = 0	<dpsi/dLc> = -4.0694810710038e-13	Lc = 0.001911216173574198	steps = 1
psimin = 0.9430849630843933	Lc at psimin = 0	<dpsi/dLc> = -4.0694810710038e-13	Lc = 0.001911093408797516	steps = 1
psimin = 0.9427427107055947	Lc at psimin = 0	<dpsi/dLc> = -4.0694810710038e-13	Lc = 0.001911539205779236	steps = 1
psimin = 0.9426993015280178	Lc at psimin = 0	<dpsi/dLc> = -4.0694810710038e-13	Lc = 0.001911588388539772	steps = 1
psimin = 0.9425893591392169	Lc at psimin = 0	<dpsi/dLc> = -4.0694810710038e-13	Lc = 0.001911743472097119	steps = 1
psimin = 0.9425893525835889	Lc at psimin = 0	<dpsi/dLc> = -4.0694810710038e-13	Lc = 0.001911743418121086	steps = 1
psimin = 0.9432085051629154	Lc at psimin = 0	<dpsi/dLc> = -4.0694810710038e-13	Lc = 0.001910967091639175	steps = 1
psimin = 0.9437195055894235	Lc at psimin = 0	<dpsi/dLc> = -4.0694810710038e-13	Lc = 0.001910424589617817	steps = 1
psimin = 0.9434539846492351	Lc at psimin = 0	<dpsi/dLc> = -4.0694810710038e-13	Lc = 0.00191069210699124	steps = 1
psimin = 0.9442003993472501	Lc at psimin = 0	<dpsi/dLc> = -4.0694810710038e-13	Lc = 0.001910001124241532	steps = 1
psimin = 0.9439228204447168	Lc at psimin = 0	<dpsi/dLc> = -4.0694810710038e-13	Lc = 0.001910222592415483	steps = 1
psimin = 0.9434335853717933	Lc at psimin = 0	<dpsi/dLc> = -4.0694810710038e-13	Lc = 0.001910700310246626	steps = 1
psimin = 0.942946613556408	Lc at psimin = 0	<dpsi/dLc> = -4.0694810710038e-13	Lc = 0.001911262490405852	steps = 1
psimin = 0.9430849618263385	Lc at psimin = 0	<dpsi/dLc> = -4.0694810710038e-13	Lc = 0.001911093398351253	steps = 1
psimin = 0.9429840650249944	Lc at psimin = 0	<dpsi/dLc> = -4.0694810710038e-13	Lc = 0.001911226901725216	steps = 1
psimin = 0.9425893513676258	Lc at psimin = 0	<dpsi/dLc> = -4.0694810710038e-13	Lc = 0.001911743408109403	steps = 1
psimin = 0.9427345316795813	Lc at psimin = 0	<dpsi/dLc> = -4.0694810710038e-13	Lc = 0.001911550349349495	steps = 1
psimin = 0.9426993017390856	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001911588390280886	steps = 1
psimin = 0.9431813011461078	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001910998244405223	steps = 1
psimin = 0.9436700644454159	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001910472549207598	steps = 1
psimin = 0.9432849217572967	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001910856008362003	steps = 1
psimin = 0.9426993033220944	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.00191158840333926	steps = 1
psimin = 0.9425893576589139	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001911743459908988	steps = 1
psimin = 0.9426993038497639	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001911588407692052	steps = 1
psimin = 0.9425893588220091	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001911743469485374	steps = 1
psimin = 0.943084963294069	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001911093410538555	steps = 1
psimin = 0.9435244426859756	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001910608278467783	steps = 1
psimin = 0.9435244451317287	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001910608298925726	steps = 1
psimin = 0.9433739791649483	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001910766256108425	steps = 1
psimin = 0.9430849610400543	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001911093391822343	steps = 1
psimin = 0.9435244409687445	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001910608264103692	steps = 1
psimin = 0.9435244435185725	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001910608285432179	steps = 1
psimin = 0.94337397692181	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001910766237391958	steps = 1
psimin = 0.9433739781737942	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001910766247838362	steps = 1
psimin = 0.9429466118225052	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001911262476042152	steps = 1
psimin = 0.9429466159733632	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001911262510427974	steps = 1
psimin = 0.9430849622981091	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001911093402268606	steps = 1
psimin = 0.944085851111797	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001910073754284203	steps = 1
psimin = 0.9445041857334868	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.00190974201220466	steps = 1
psimin = 0.9447656384701945	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001909559493561384	steps = 1
psimin = 0.9444486124874135	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001909795240973967	steps = 1
psimin = 0.9443322405474345	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001909876429777454	steps = 1
psimin = 0.9453653135484273	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001909175564122182	steps = 1
psimin = 0.9455903520815445	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.00190903886838978	steps = 1
psimin = 0.9450389601043001	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001909363509738601	steps = 1
psimin = 0.9456520350317408	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.00190900266819847	steps = 1
psimin = 0.9456000030243121	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001909023236706985	steps = 1
psimin = 0.9454102389035753	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001909132318849091	steps = 1
psimin = 0.9454102374860066	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001909132306653024	steps = 1
psimin = 0.9448576462757462	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.00190948549517974	steps = 1
psimin = 0.9450389586798628	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001909363497544706	steps = 1
psimin = 0.9450050316058169	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001909396232436799	steps = 1
psimin = 0.9439535512034689	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001910194958354146	steps = 1
psimin = 0.9445041865023126	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001909742018735606	steps = 1
psimin = 0.9443322417806725	Lc at psimin = 0	<dpsi/dLc> = -3.48869546345885e-13	Lc = 0.001909876440226301	steps = 1
psimin = 0.9450496807654449	Lc at psimin = 0	<dpsi/dLc> = -4.651614321303088e-13	Lc = 0.001909373155549707	steps = 1
psimin = 0.9444923033812804	Lc at psimin = 0	<dpsi/dLc> = -4.651614321303088e-13	Lc = 0.001909761584443824	steps = 1
psimin = 0.9450389578658985	Lc at psimin = 0	<dpsi/dLc> = -4.651614321303088e-13	Lc = 0.001909363490576764	steps = 1
psimin = 0.9455999990341242	Lc at psimin = 0	<dpsi/dLc> = -4.651614321303088e-13	Lc = 0.0019090232022934	steps = 1
psimin = 0.9456000014585423	Lc at psimin = 0	<dpsi/dLc> = -4.651614321303088e-13	Lc = 0.001909023223202923	steps = 1
psimin = 0.9454102367265947	Lc at psimin = 0	<dpsi/dLc> = -4.651614321303088e-13	Lc = 0.00190913230011943	steps = 1
psimin = 0.9456502733654906	Lc at psimin = 0	<dpsi/dLc> = -4.651614321303088e-13	Lc = 0.001909006354901875	steps = 1
psimin = 0.9454102387010656	Lc at psimin = 0	<dpsi/dLc> = -5.233147101758896e-13	Lc = 0.0019091323171068	steps = 1
psimin = 0.9448452889696196	Lc at psimin = 0	<dpsi/dLc> = -5.233147101758896e-13	Lc = 0.001909504447493519	steps = 1
psimin = 0.9448576470407257	Lc at psimin = 0	<dpsi/dLc> = -5.814572320033639e-13	Lc = 0.001909485501711656	steps = 1
psimin = 0.945038959900809	Lc at psimin = 0	<dpsi/dLc> = -5.814572320033639e-13	Lc = 0.001909363507996612	steps = 1
psimin = 0.9454102379416537	Lc at psimin = 0	<dpsi/dLc> = -6.396105102479622e-13	Lc = 0.00190913231057319	steps = 1
psimin = 0.944857644541793	Lc at psimin = 0	<dpsi/dLc> = -6.396105102479622e-13	Lc = 0.001909485480374083	steps = 1
psimin = 0.9448576487236803	Lc at psimin = 0	<dpsi/dLc> = -6.396105102479622e-13	Lc = 0.001909485516081857	steps = 1
psimin = 0.9450389591377177	Lc at psimin = 0	<dpsi/dLc> = -6.396105102479622e-13	Lc = 0.001909363501464168	steps = 1
psimin = 0.9443322397766606	Lc at psimin = 0	<dpsi/dLc> = -6.396105102479622e-13	Lc = 0.001909876423246918	steps = 1
psimin = 0.9438367719461256	Lc at psimin = 0	<dpsi/dLc> = -6.396105102479622e-13	Lc = 0.001910303798917124	steps = 1
psimin = 0.9438367694090473	Lc at psimin = 0	<dpsi/dLc> = -6.396105102479622e-13	Lc = 0.001910303777587281	steps = 1
psimin = 0.9439984309340856	Lc at psimin = 0	<dpsi/dLc> = -6.396105102479622e-13	Lc = 0.00191015736317688	steps = 1
psimin = 0.9443322419862122	Lc at psimin = 0	<dpsi/dLc> = -5.814798898460853e-13	Lc = 0.001909876441967767	steps = 1
psimin = 0.9438367735654684	Lc at psimin = 0	<dpsi/dLc> = -5.814798898460853e-13	Lc = 0.001910303812410267	steps = 1
psimin = 0.943836771169469	Lc at psimin = 0	<dpsi/dLc> = -5.814798898460853e-13	Lc = 0.001910303792387573	steps = 1
psimin = 0.9439984331548762	Lc at psimin = 0	<dpsi/dLc> = -5.814798898460853e-13	Lc = 0.001910157381895713	steps = 1
psimin = 0.9439984321735967	Lc at psimin = 0	<dpsi/dLc> = -5.814798898460853e-13	Lc = 0.001910157373624607	steps = 1
psimin = 0.9445041880912192	Lc at psimin = 0	<dpsi/dLc> = -5.814798898460853e-13	Lc = 0.00190974203223291	steps = 1
psimin = 0.9445041839908153	Lc at psimin = 0	<dpsi/dLc> = -5.814798898460853e-13	Lc = 0.001909741997401164	steps = 1
psimin = 0.9443322410098988	Lc at psimin = 0	<dpsi/dLc> = -5.814798898460853e-13	Lc = 0.001909876433695766	steps = 1
psimin = 0.9459872209407947	Lc at psimin = 0	<dpsi/dLc> = -6.978056496026115e-13	Lc = 0.001908817147549934	steps = 1
psimin = 0.945987076249992	Lc at psimin = 0	<dpsi/dLc> = -6.978056496026115e-13	Lc = 0.001908815894475296	steps = 1
psimin = 0.9461588855314363	Lc at psimin = 0	<dpsi/dLc> = -6.978056496026115e-13	Lc = 0.001908735078109934	steps = 1
psimin = 0.9461590662692878	Lc at psimin = 0	<dpsi/dLc> = -6.978056496026115e-13	Lc = 0.001908736645458563	steps = 1
psimin = 0.9461591733838722	Lc at psimin = 0	<dpsi/dLc> = -6.978056496026115e-13	Lc = 0.00190873757401292	steps = 1
psimin = 0.945986805188324	Lc at psimin = 0	<dpsi/dLc> = -6.978056496026115e-13	Lc = 0.001908813549115074	steps = 1
psimin = 0.9456671880263742	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.001908998250350076	steps = 1
psimin = 0.9460317903302478	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.001908801135864004	steps = 1
psimin = 0.9458420344740829	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.001908895613757971	steps = 1
psimin = 0.9461585742087151	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.001908732377838237	steps = 1
psimin = 0.9437963629684865	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.001910352049359215	steps = 1
psimin = 0.9433719992483525	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.001910767985402576	steps = 1
psimin = 0.9429406046281461	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.001911269649618833	steps = 1
psimin = 0.9430027439820596	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.001911203683041755	steps = 1
psimin = 0.9430802091433466	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.001911098667690048	steps = 1
psimin = 0.9426946418186686	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.001911594464505577	steps = 1
psimin = 0.942587071868829	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.001911746342919421	steps = 1
psimin = 0.9427531236958737	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.001911524831753787	steps = 1
psimin = 0.9425870650897542	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.001911746287203179	steps = 1
