0.4362338775	18.7387100357	-1.6313798238
0.4362970911	19.1310898480	-1.6281550676
0.4363439616	18.6359684319	-1.6260171755
0.4362922596	18.6421654714	-1.6285171587
0.4362721193	18.8414533794	-1.6294181846
0.4362251248	20.0000000576	-1.6319449223
0.4362971008	19.7103631802	-1.6281550676
0.4362970954	20.2896371861	-1.6281550676
0.4362721216	20.0000000576	-1.6294181846
0.4363779316	19.4207263285	-1.6243663005
0.4364675973	19.1310898480	-1.6205775365
0.4364676070	19.7103631802	-1.6205775365
0.4364367328	19.4207263285	-1.6218405263
0.4363779255	20.5792742089	-1.6243663005
0.4364676016	20.2896371861	-1.6205775365
0.4364676083	20.8689106557	-1.6205775365
0.4364367267	20.5792742089	-1.6218405263
0.4364367324	20.0000000576	-1.6218405263
0.4363500004	20.2896371861	-1.6256291668
0.4363500059	19.7103631802	-1.6256291668
0.4363779312	20.0000000576	-1.6243663005
0.4361831908	24.8066712552	-1.6344575756
0.4361677357	25.6191150513	-1.6353245896
0.4362036442	25.1958318655	-1.6332934801
0.4361511411	25.7880731326	-1.6364518471
0.4361646247	25.3026888432	-1.6356541603
0.4361523297	26.6018238274	-1.6364518517
0.4361686240	26.8418946684	-1.6353245934
0.4361683827	26.3086679126	-1.6353245923
0.4361681744	27.0645629776	-1.6354881725
0.4361519576	26.1007225533	-1.6364518501
0.4364046390	24.5454872116	-1.6233593522
0.4365013668	24.6397124525	-1.6193269752
0.4364189199	24.7461968406	-1.6225307144
0.4365808237	24.7461968406	-1.6161991340
0.4366664676	25.1353580557	-1.6132371464
0.4366591215	24.6519717251	-1.6135644907
0.4366307797	24.8526821949	-1.6144710212
0.4367277451	24.6397124525	-1.6112558518
0.4367357052	25.1280018786	-1.6109283193
0.4367688503	25.4082259801	-1.6098533951
0.4367688366	24.8330669151	-1.6098533951
0.4366110838	24.5454872116	-1.6152929211
0.4365484100	24.8404230013	-1.6174323731
0.4364914469	27.3270607876	-1.6197163460
0.4364438799	27.1263510257	-1.6215317422
0.4365622087	27.1140914534	-1.6169379185
0.4366664727	26.8314154751	-1.6132371464
0.4366307912	27.1140914534	-1.6144710212
0.4366568615	27.3148011329	-1.6136424472
0.4367688345	27.1337055901	-1.6098533951
0.4367253685	27.3270607876	-1.6113338523
0.4367357038	26.8387701261	-1.6109283193
0.4366045429	27.4212857037	-1.6155266641
0.4365469566	27.3148011329	-1.6175881463
0.4367357031	26.2685139262	-1.6109283193
0.4367688399	26.5585457434	-1.6098533951
0.4367357090	25.6982572552	-1.6109283193
0.4367688451	25.9833856744	-1.6098533951
0.4366307845	26.5487398865	-1.6144710212
0.4365293096	26.8314154751	-1.6181710193
0.4365293051	26.2660626007	-1.6181710193
0.4365622020	26.5487398865	-1.6169379185
0.4366307869	25.4180340209	-1.6144710212
0.4365293098	25.7007092353	-1.6181710193
0.4365293045	25.1353580557	-1.6181710193
0.4365622044	25.4180340209	-1.6169379185
0.4365622051	25.9833863297	-1.6169379185
0.4366664729	25.7007092353	-1.6132371464
0.4366664682	26.2660626007	-1.6132371464
0.4366307876	25.9833863297	-1.6144710212
0.4364134203	27.2205768605	-1.6227643119
0.4363515363	26.8314154751	-1.6255668999
0.4363038489	27.3148011329	-1.6279395848
0.4363921273	27.4212857037	-1.6239043596
0.4363557647	27.3148011329	-1.6254744115
0.4363788318	27.1140914534	-1.6243343841
0.4362044550	27.2547933249	-1.6332802464
0.4362752760	26.5487398865	-1.6292648307
0.4362776653	27.4212857037	-1.6293249153
0.4362286109	27.3148011329	-1.6318834319
0.4362074678	26.8314154751	-1.6329640704
0.4362074633	26.2660626007	-1.6329640704
0.4362291288	26.5487398865	-1.6317307850
0.4362291355	27.1140914534	-1.6317307850
0.4362997609	26.8314154751	-1.6280320849
0.4362752828	27.1140914534	-1.6292648308
0.4364495563	24.8404230013	-1.6212981307
0.4363515311	25.1353580557	-1.6255668999
0.4363788202	24.8526821949	-1.6243343841
0.4363625834	24.6519717251	-1.6251629948
0.4362752785	25.4180340209	-1.6292648307
0.4362074680	25.7007092353	-1.6329640704
0.4362044970	25.0073815059	-1.6332934831
0.4362291312	25.4180340209	-1.6317307850
0.4362382141	24.5454872116	-1.6314244449
0.4362108677	24.6519717251	-1.6328945639
0.4362291241	24.8526821949	-1.6317307850
0.4362997556	25.1353580557	-1.6280320849
0.4363149087	24.6397124525	-1.6273913825
0.4362821146	24.6519717251	-1.6290280573
0.4362752713	24.8526821949	-1.6292648306
0.4362291319	25.9833863297	-1.6317307850
0.4362997611	25.7007092353	-1.6280320849
0.4362997562	26.2660626007	-1.6280320849
0.4362752792	25.9833863297	-1.6292648307
0.4363788275	25.4180340209	-1.6243343841
0.4364663102	25.1353580557	-1.6206366766
0.4364663157	25.7007092353	-1.6206366766
0.4364362180	25.4180340209	-1.6218693104
0.4363788251	26.5487398865	-1.6243343841
0.4364663108	26.2660626007	-1.6206366766
0.4364663155	26.8314154751	-1.6206366766
0.4364362156	26.5487398865	-1.6218693104
0.4364362187	25.9833863297	-1.6218693104
0.4363515317	26.2660626007	-1.6255668999
0.4363515365	25.7007092353	-1.6255668999
0.4363788282	25.9833863297	-1.6243343841
0.4361823179	15.8083446529	-1.6345112566
0.4361658768	16.6282594485	-1.6354319721
0.4362019664	16.2020774332	-1.6333881443
0.4361499732	16.8048568518	-1.6365055518
0.4361637427	16.3062953046	-1.6357078553
0.4361509480	17.6655211353	-1.6365055550
0.4361666952	17.8925040013	-1.6354319750
0.4361664057	17.3441674737	-1.6354319745
0.4361773014	18.3586140769	-1.6349045113
0.4361511725	18.1910443288	-1.6365055561
0.4361505956	17.1399967151	-1.6365055537
0.4364042838	15.5461941991	-1.6233750295
0.4365012497	15.6413853051	-1.6193300310
0.4364517723	15.6543519012	-1.6213168749
0.4365812417	15.7495431611	-1.6161799857
0.4366679948	16.1432762893	-1.6131830508
0.4367283856	15.6413853051	-1.6112335827
0.4366600214	15.6543519012	-1.6135326555
0.4366319032	15.8577017316	-1.6144296152
0.4367370070	16.1354960842	-1.6108837771
0.4367694652	16.4184780621	-1.6098311172
0.4367694533	15.8369551107	-1.6098311172
0.4366113594	15.5461941991	-1.6152833456
0.4365484896	15.8447352226	-1.6174258579
0.4363794153	18.3456478860	-1.6244048995
0.4364469696	18.4538054536	-1.6215715571
0.4365625622	18.1422985534	-1.6169218299
0.4366679770	17.8567239477	-1.6131830507
0.4366318915	18.1422985534	-1.6144296151
0.4367223098	18.3586140769	-1.6114331526
0.4366542197	18.3456478860	-1.6137321134
0.4367369891	17.8645041594	-1.6108837770
0.4367694469	18.1630447782	-1.6098311171
0.4365946886	18.4538054536	-1.6158814441
0.4364764859	18.3456478860	-1.6203154534
0.4365406348	18.3456478860	-1.6178244569
0.4367369926	17.2881683534	-1.6108837770
0.4367694505	17.5815230934	-1.6098311172
0.4367370035	16.7118325188	-1.6108837771
0.4367694538	17.0000007845	-1.6098311172
0.4366318936	17.5711492707	-1.6144296151
0.4365293197	17.8567239477	-1.6181675608
0.4365293194	17.2855746135	-1.6181675608
0.4365625643	17.5711492707	-1.6169218299
0.4366319019	16.4288510742	-1.6144296152
0.4365293243	16.7144254586	-1.6181675608
0.4365293375	16.1432762893	-1.6181675608
0.4365625725	16.4288510742	-1.6169218299
0.4365625614	16.9999999884	-1.6169218299
0.4366679816	16.7144254586	-1.6131830507
0.4366679767	17.2855746135	-1.6131830507
0.4366318907	16.9999999884	-1.6144296151
0.4364353133	18.1422985534	-1.6219037223
0.4363438663	18.3586140769	-1.6260146421
0.4363498822	17.8567239477	-1.6256392574
0.4363774064	18.1422985534	-1.6243940777
0.4362560373	18.4538054536	-1.6304583354
0.4362161949	18.3456478860	-1.6325851759
0.4362730586	17.5711492707	-1.6293751220
0.4362048446	17.8567239477	-1.6331123956
0.4362048443	17.2855746135	-1.6331123956
0.4362266278	17.5711492707	-1.6318664098
0.4362266257	18.1422985534	-1.6318664098
0.4362977064	17.8567239477	-1.6281297393
0.4362730565	18.1422985534	-1.6293751220
0.4362926437	18.3456478860	-1.6284943622
0.4364353250	15.8577017316	-1.6219037223
0.4363499000	16.1432762893	-1.6256392574
0.4363774180	15.8577017316	-1.6243940778
0.4363615884	15.6543519012	-1.6252070116
0.4362730669	16.4288510742	-1.6293751220
0.4362048492	16.7144254586	-1.6331123956
0.4362028947	16.0116942457	-1.6333881482
0.4362266360	16.4288510742	-1.6318664098
0.4362374781	15.5461941991	-1.6314654280
0.4362092132	15.6543519012	-1.6329892218
0.4362266373	15.8577017316	-1.6318664098
0.4362977241	16.1432762893	-1.6281297394
0.4363142850	15.6413853051	-1.6274197244
0.4362530011	15.7495431611	-1.6303428644
0.4362779626	15.8447352226	-1.6290973641
0.4362266248	16.9999999884	-1.6318664098
0.4362977110	16.7144254586	-1.6281297394
0.4362977061	17.2855746135	-1.6281297393
0.4362730557	16.9999999884	-1.6293751220
0.4363774167	16.4288510742	-1.6243940778
0.4364657127	16.1432762893	-1.6206584667
0.4364656995	16.7144254586	-1.6206584667
0.4364353237	16.4288510742	-1.6219037223
0.4363774085	17.5711492707	-1.6243940777
0.4364656946	17.2855746135	-1.6206584667
0.4364656949	17.8567239477	-1.6206584667
0.4364353154	17.5711492707	-1.6219037223
0.4364353125	16.9999999884	-1.6219037223
0.4363498819	17.2855746135	-1.6256392574
0.4363498868	16.7144254586	-1.6256392574
0.4363774056	16.9999999884	-1.6243940777
0.4362286095	12.6851987221	-1.6318834319
0.4361686169	13.1581061570	-1.6353245934
0.4361683891	13.6913322549	-1.6353245923
0.4361519625	13.8992776981	-1.6364518501
0.4361523261	13.3981770900	-1.6364518517
0.4361681627	12.9354371340	-1.6354881724
0.4361677438	14.3808837198	-1.6353245896
0.4362044974	14.9926185670	-1.6332934831
0.4361646277	14.6973102133	-1.6356541603
0.4361831892	15.1933288613	-1.6344575756
0.4361511484	14.2119262733	-1.6364518472
0.4363921291	12.5787135307	-1.6239043596
0.4364134213	12.7794235079	-1.6227643119
0.4365622065	12.8859095372	-1.6169379185
0.4366664747	13.1685857565	-1.6132371464
0.4366568601	12.6851987221	-1.6136424472
0.4366307890	12.8859095372	-1.6144710212
0.4367253699	12.6729389301	-1.6113338523
0.4367357071	13.1612295939	-1.6109283193
0.4367688489	13.4414535105	-1.6098533951
0.4367688365	12.8662937511	-1.6098533951
0.4366045447	12.5787135307	-1.6155266641
0.4364914483	12.6729389301	-1.6197163460
0.4365469552	12.6851987221	-1.6175881463
0.4364046371	15.4545136087	-1.6233593522
0.4364495572	15.1595773768	-1.6212981307
0.4365484109	15.1595773768	-1.6174323731
0.4366664732	14.8646415681	-1.6132371464
0.4366307866	15.1473181626	-1.6144710212
0.4366591263	15.3480286736	-1.6135644907
0.4367688342	15.1669331821	-1.6098533951
0.4367277440	15.3602879696	-1.6112558518
0.4367357075	14.8719974620	-1.6109283193
0.4366110818	15.4545136087	-1.6152929210
0.4365013657	15.3602879696	-1.6193269752
0.4365808238	15.2538039350	-1.6161991340
0.4367357105	14.3017420633	-1.6109283193
0.4367688461	14.5917736073	-1.6098533951
0.4367357115	13.7314856875	-1.6109283193
0.4367688483	14.0166139713	-1.6098533951
0.4366307894	14.5819652487	-1.6144710212
0.4365293101	14.8646415681	-1.6181710193
0.4365293148	14.2992894825	-1.6181710193
0.4365622069	14.5819652487	-1.6169379185
0.4366307851	13.4512620339	-1.6144710212
0.4365293068	13.7339381716	-1.6181710193
0.4365293117	13.1685857565	-1.6181710193
0.4365622026	13.4512620339	-1.6169379185
0.4365622050	14.0166138804	-1.6169379185
0.4366664699	13.7339381716	-1.6132371464
0.4366664778	14.2992894825	-1.6132371464
0.4366307875	14.0166138804	-1.6144710212
0.4364189200	15.2538039350	-1.6225307144
0.4363515368	14.8646415681	-1.6255668999
0.4363149076	15.3602879696	-1.6273913825
0.4363625883	15.3480286736	-1.6251629948
0.4363788272	15.1473181626	-1.6243343841
0.4362382123	15.4545136087	-1.6314244448
0.4362108726	15.3480286736	-1.6328945639
0.4362752810	14.5819652487	-1.6292648307
0.4362036425	14.8041678662	-1.6332934801
0.4362074729	14.2992894825	-1.6329640704
0.4362291337	14.5819652487	-1.6317307850
0.4362291309	15.1473181626	-1.6317307850
0.4362997614	14.8646415681	-1.6280320849
0.4362752782	15.1473181626	-1.6292648307
0.4362821194	15.3480286736	-1.6290280573
0.4364438805	12.8736498263	-1.6215317422
0.4363515383	13.1685857565	-1.6255668999
0.4363788296	12.8859095372	-1.6243343841
0.4362776671	12.5787135307	-1.6293249153
0.4363557633	12.6851987221	-1.6254744115
0.4362752766	13.4512620339	-1.6292648307
0.4362074650	13.7339381716	-1.6329640704
0.4362074698	13.1685857565	-1.6329640704
0.4362291294	13.4512620339	-1.6317307850
0.4362044531	12.7452060616	-1.6332802464
0.4362291333	12.8859095372	-1.6317307850
0.4363038474	12.6851987221	-1.6279395848
0.4362997629	13.1685857565	-1.6280320849
0.4362752806	12.8859095372	-1.6292648307
0.4362291318	14.0166138804	-1.6317307850
0.4362997580	13.7339381716	-1.6280320849
0.4362997662	14.2992894825	-1.6280320849
0.4362752791	14.0166138804	-1.6292648307
0.4363788257	13.4512620339	-1.6243343841
0.4364663175	13.1685857565	-1.6206366766
0.4364663126	13.7339381716	-1.6206366766
0.4364362162	13.4512620339	-1.6218693104
0.4363788300	14.5819652487	-1.6243343841
0.4364663206	14.2992894825	-1.6206366767
0.4364663160	14.8646415681	-1.6206366766
0.4364362205	14.5819652487	-1.6218693104
0.4364362186	14.0166138804	-1.6218693104
0.4363515414	14.2992894825	-1.6255668999
0.4363515334	13.7339381716	-1.6255668999
0.4363788281	14.0166138804	-1.6243343841
0.4361667035	22.1074969798	-1.6354319750
0.4361664159	22.6558327295	-1.6354319745
0.4361505971	22.8600033117	-1.6365055537
0.4361509568	22.3344792122	-1.6365055550
0.4361511699	21.8089566492	-1.6365055560
0.4361658776	23.3717407283	-1.6354319721
0.4362028835	23.9883061317	-1.6333881482
0.4361637371	23.6937051367	-1.6357078553
0.4361823149	24.1916553576	-1.6345112566
0.4361499774	23.1951428011	-1.6365055518
0.4364764855	21.6543530666	-1.6203154534
0.4365625603	21.8577027301	-1.6169218299
0.4366679816	22.1432768668	-1.6131830507
0.4366542193	21.6543530666	-1.6137321134
0.4366318896	21.8577027301	-1.6144296151
0.4367369981	22.1354964481	-1.6108837771
0.4367694579	22.4184775140	-1.6098311172
0.4367223051	21.6413864002	-1.6114331526
0.4367694451	21.8369558275	-1.6098311171
0.4365946818	21.5461946671	-1.6158814440
0.4364469627	21.5461946671	-1.6215715570
0.4365406344	21.6543530666	-1.6178244569
0.4364042885	24.4538056583	-1.6233750295
0.4364517764	24.3456469695	-1.6213168749
0.4365484869	24.1552648791	-1.6174258578
0.4366679849	23.8567238066	-1.6131830507
0.4366318992	24.1422975122	-1.6144296152
0.4366600254	24.3456469695	-1.6135326556
0.4367283908	24.3586144227	-1.6112335827
0.4367369993	23.8645037966	-1.6108837771
0.4367694527	24.1630447742	-1.6098311172
0.4366113642	24.4538056583	-1.6152833456
0.4365012550	24.3586144227	-1.6193300310
0.4365812384	24.2504570717	-1.6161799857
0.4367369983	23.2881686328	-1.6108837771
0.4367694559	23.5815232342	-1.6098311172
0.4367370007	22.7118324849	-1.6108837771
0.4367694549	23.0000008490	-1.6098311172
0.4366318958	23.5711498094	-1.6144296151
0.4365293276	23.8567238066	-1.6181675608
0.4365293243	23.2855750701	-1.6181675608
0.4365625665	23.5711498094	-1.6169218299
0.4366318921	22.4288507617	-1.6144296151
0.4365293232	22.7144254427	-1.6181675608
0.4365293243	22.1432768668	-1.6181675608
0.4365625628	22.4288507617	-1.6169218299
0.4365625633	23.0000002464	-1.6169218299
0.4366679805	22.7144254427	-1.6131830507
0.4366679816	23.2855750701	-1.6131830507
0.4366318926	23.0000002464	-1.6144296151
0.4364353210	24.1422975122	-1.6219037223
0.4363498901	23.8567238066	-1.6256392574
0.4363142902	24.3586144227	-1.6274197245
0.4363615924	24.3456469695	-1.6252070116
0.4363774141	24.1422975122	-1.6243940777
0.4362374828	24.4538056583	-1.6314654281
0.4362092172	24.3456469695	-1.6329892218
0.4362730608	23.5711498094	-1.6293751220
0.4362019488	23.7979239234	-1.6333881443
0.4362048492	23.2855750701	-1.6331123956
0.4362266300	23.5711498094	-1.6318664098
0.4362266334	24.1422975122	-1.6318664098
0.4362977143	23.8567238066	-1.6281297394
0.4362529978	24.2504570717	-1.6303428644
0.4362779599	24.1552648791	-1.6290973641
0.4364353114	21.8577027301	-1.6219037223
0.4363498868	22.1432768668	-1.6256392574
0.4363794149	21.6543530666	-1.6244048995
0.4363774045	21.8577027301	-1.6243940777
0.4362730571	22.4288507617	-1.6293751220
0.4362048481	22.7144254427	-1.6331123956
0.4362048492	22.1432768668	-1.6331123956
0.4362266263	22.4288507617	-1.6318664098
0.4362560304	21.5461946671	-1.6304583354
0.4361772967	21.6413864002	-1.6349045113
0.4362161945	21.6543530666	-1.6325851759
0.4362266237	21.8577027301	-1.6318664098
0.4362977110	22.1432768668	-1.6281297394
0.4363438616	21.6413864002	-1.6260146421
0.4362926433	21.6543530666	-1.6284943622
0.4362730546	21.8577027301	-1.6293751220
0.4362266268	23.0000002464	-1.6318664098
0.4362977099	22.7144254427	-1.6281297393
0.4362977110	23.2855750701	-1.6281297394
0.4362730576	23.0000002464	-1.6293751220
0.4363774070	22.4288507617	-1.6243940777
0.4364656995	22.1432768668	-1.6206584667
0.4364656984	22.7144254427	-1.6206584667
0.4364353139	22.4288507617	-1.6219037223
0.4363774107	23.5711498094	-1.6243940777
0.4364656995	23.2855750701	-1.6206584667
0.4364657029	23.8567238066	-1.6206584667
0.4364353176	23.5711498094	-1.6219037223
0.4364353144	23.0000002464	-1.6219037223
0.4363498868	23.2855750701	-1.6256392574
0.4363498857	22.7144254427	-1.6256392574
0.4363774075	23.0000002464	-1.6243940777
0.4394856329	13.7709146654	-1.6575021674
0.4382652332	13.8287249271	-1.6502984544
0.4387615922	13.6055640067	-1.6532029079
0.4383859417	13.6023632530	-1.6509963273
0.4376181421	14.1225939886	-1.6464750906
0.4369771641	13.8287235263	-1.6426564409
0.4371696800	14.5128599855	-1.6437876542
0.4371901046	14.1225934789	-1.6439288617
0.4365532721	13.7545987438	-1.6401157377
0.4363440655	13.9347010884	-1.6388474065
0.4363448514	13.4260972165	-1.6388474091
0.4363406111	14.3653429586	-1.6388218139
0.4369751464	14.3386223107	-1.6426308250
0.4365514797	14.2248686482	-1.6400901412
0.4365947817	13.3039327562	-1.6403494791
0.4370969001	13.3719724672	-1.6433553045
0.4378331791	13.8287246161	-1.6477489685
0.4380334447	13.4399523642	-1.6489119520
0.4376978207	13.5683353013	-1.6469405611
0.4372692795	13.5683692180	-1.6443939749
0.4389167345	17.0612978961	-1.6541277361
0.4395431414	17.8607266140	-1.6578491686
0.4382652429	16.7674262141	-1.6502984544
0.4382652327	17.3551674900	-1.6502984544
0.4384822456	17.0612969916	-1.6515741559
0.4389167325	18.2367784259	-1.6541277361
0.4382652297	17.9429084279	-1.6502984544
0.4382879350	18.5388508988	-1.6504339871
0.4384822409	18.2367782587	-1.6515741561
0.4384822344	17.6490383122	-1.6515741561
0.4391333187	17.9429087675	-1.6554056510
0.4391333190	17.3551685718	-1.6554056510
0.4389167281	17.6490384865	-1.6541277361
0.4376004766	16.5318478157	-1.6463593777
0.4371683628	16.5484773346	-1.6437875728
0.4377239780	16.2714022390	-1.6470967311
0.4365538422	17.3905258845	-1.6401157389
0.4363445633	17.1603780150	-1.6388474085
0.4365499799	16.8476962898	-1.6400900972
0.4369734918	16.7840062284	-1.6426307828
0.4363401476	16.6458982120	-1.6388217721
0.4369771664	19.1183892895	-1.6426564409
0.4372308959	18.9937179429	-1.6441552767
0.4376573095	18.7977491602	-1.6467016774
0.4370480931	18.2264628850	-1.6430784215
0.4370501405	18.6183237327	-1.6430784236
0.4372290265	18.7977212413	-1.6441552760
0.4363448225	17.6914621889	-1.6388474091
0.4362936328	18.3690280108	-1.6385281088
0.4362849631	18.2015169841	-1.6384850991
0.4364946257	17.9288953124	-1.6397533297
0.4361403024	18.7287913160	-1.6376224118
0.4363438668	19.4129466901	-1.6388474060
0.4364939119	19.1195245242	-1.6397533276
0.4367033434	19.0210370328	-1.6410219194
0.4367773665	18.3035612691	-1.6414437328
0.4362910679	18.8264648443	-1.6385281008
0.4367771239	18.7168698806	-1.6414437327
0.4367038183	18.0198323218	-1.6410219200
0.4372598552	18.3244593923	-1.6443509878
0.4378331838	18.5306490377	-1.6477489685
0.4378331739	17.9429082931	-1.6477489685
0.4376181370	18.2367785073	-1.6464750906
0.4371900988	17.0612966566	-1.6439288617
0.4378331827	17.3551666634	-1.6477489685
0.4378331809	16.7674264118	-1.6477489685
0.4376181380	17.0612963706	-1.6464750906
0.4376181328	17.6490373471	-1.6464750906
0.4369771624	17.3551667743	-1.6426564409
0.4369771576	17.9429079514	-1.6426564409
0.4371900955	17.6490371711	-1.6439288617
0.4378331826	14.4164647226	-1.6477489685
0.4382299479	15.4634096129	-1.6500739490
0.4379209193	15.7905887304	-1.6482623260
0.4379574147	16.1151443070	-1.6484866703
0.4376014379	14.5907870121	-1.6463594171
0.4379579813	15.0074848090	-1.6484867092
0.4379212094	15.2707488509	-1.6482623660
0.4377251493	14.7899553001	-1.6470968101
0.4384822428	16.4735564324	-1.6515741560
0.4391333283	16.7674276104	-1.6554056509
0.4391333213	16.1796872750	-1.6554056510
0.4389167357	16.4735569266	-1.6541277361
0.4395432085	17.2759983818	-1.6578491679
0.4395433403	16.1065413576	-1.6578491669
0.4384822414	14.1225949419	-1.6515741561
0.4395432766	16.6912694065	-1.6578491675
0.4391333251	14.4164648471	-1.6554056510
0.4390747941	13.8320239126	-1.6550590189
0.4389167331	14.1225948453	-1.6541277361
0.4395434554	14.9370834408	-1.6578491658
0.4395435082	14.3523545457	-1.6578491653
0.4389167393	14.7103351204	-1.6541277361
0.4395433982	15.5218123422	-1.6578491665
0.4382652322	14.4164653669	-1.6502984544
0.4382652376	15.0042053739	-1.6502984544
0.4384822419	14.7103355475	-1.6515741561
0.4389167265	15.8858169575	-1.6541277361
0.4382291439	15.6592401100	-1.6500739515
0.4382652348	16.1796861144	-1.6502984544
0.4384822366	15.8858162929	-1.6515741561
0.4384822421	15.2980757099	-1.6515741560
0.4391333268	15.5919465762	-1.6554056510
0.4391333370	15.0042051435	-1.6554056508
0.4389167403	15.2980759055	-1.6541277361
0.4389167333	21.7632215817	-1.6541277361
0.4395432221	22.7240024267	-1.6578491678
0.4380703200	21.3631921971	-1.6491588776
0.4382652291	22.0570919989	-1.6502984544
0.4384822365	21.7632220501	-1.6515741561
0.4389167338	22.9387027695	-1.6541277361
0.4382652284	22.6448327097	-1.6502984544
0.4382652246	23.2325737774	-1.6502984544
0.4384822339	22.9387034233	-1.6515741561
0.4384822373	22.3509620840	-1.6515741561
0.4391333321	22.6448317584	-1.6554056508
0.4391333297	22.0570912351	-1.6554056509
0.4389167372	22.3509617860	-1.6541277361
0.4369771548	20.8816107133	-1.6426564409
0.4372290131	21.2022789428	-1.6441552760
0.4376573005	21.2022512513	-1.6467016774
0.4372308879	21.0062823872	-1.6441552766
0.4370501310	21.3816762605	-1.6430784236
0.4372598579	21.6755404905	-1.6443509878
0.4367033371	20.9789614133	-1.6410219194
0.4367038243	21.9801660533	-1.6410219202
0.4363448269	22.3085377297	-1.6388474091
0.4367773700	21.6964377018	-1.6414437329
0.4362936307	21.6309712106	-1.6385281088
0.4362849601	21.7984823264	-1.6384850991
0.4364946292	22.0711035712	-1.6397533297
0.4364939173	20.8804737303	-1.6397533276
0.4361403007	21.2712075610	-1.6376224118
0.4367771250	21.2831286965	-1.6414437327
0.4362910762	21.1735332357	-1.6385281008
0.4371683808	23.4515273708	-1.6437876537
0.4376004839	23.4681551539	-1.6463594183
0.4365499789	23.1523045504	-1.6400901371
0.4363401570	23.3541027395	-1.6388218127
0.4365538438	22.6094732262	-1.6401157389
0.4369735000	23.2159945864	-1.6426308230
0.4363445603	22.8396213466	-1.6388474085
0.4371900987	22.9387019491	-1.6439288617
0.4378331775	23.2325730022	-1.6477489685
0.4378331739	22.6448326288	-1.6477489685
0.4376181365	22.9387025721	-1.6464750906
0.4370480985	21.7735368416	-1.6430784215
0.4378331761	22.0570918205	-1.6477489685
0.4378331758	21.4693513989	-1.6477489685
0.4376181369	21.7632215939	-1.6464750906
0.4376181340	22.3509618230	-1.6464750906
0.4369771655	22.0570911782	-1.6426564409
