# X,Y,Z,HeatFlux
506.1205546061,209.0921376546,-1632.2355957031,0.0000000000
501.8099161784,207.3066151937,-1632.6069742839,0.0000000000
503.9695129395,208.2011515299,-1633.5239257812,0.0000000000
500.3592529297,206.7057291667,-1625.5751546224,0.0000000000
501.1166076660,207.0194346110,-1630.1250000000,0.0000000000
501.6889038086,207.2564900716,-1621.0894368490,0.0000000000
501.6889038086,207.2564900716,-1623.9291178385,0.0000000000
510.6162414551,210.9543151855,-1632.2355957031,0.0000000000
508.4167989095,210.0432739258,-1633.5239257812,0.0000000000
515.1119384766,212.8164927165,-1632.2355957031,0.0000000000
512.8640848796,211.8854064941,-1633.5239257812,0.0000000000
508.3199971517,210.0031789144,-1628.1075846354,0.0000000000
506.0479532878,209.0620676676,-1623.8480631510,0.0000000000
510.5920410156,210.9442901611,-1623.8480631510,0.0000000000
508.3199971517,210.0031789144,-1625.2679036458,0.0000000000
517.4081827799,213.7676289876,-1628.1075846354,0.0000000000
515.1361287435,212.8265177409,-1623.8480631510,0.0000000000
519.6802368164,214.7087402344,-1623.8480631510,0.0000000000
517.4081827799,213.7676289876,-1625.2679036458,0.0000000000
512.8640747070,211.8854064941,-1625.2679036458,0.0000000000
515.1361287435,212.8265177409,-1629.5274251302,0.0000000000
510.5920410156,210.9442901611,-1629.5274251302,0.0000000000
512.8640747070,211.8854064941,-1628.1075846354,0.0000000000
503.7758992513,208.1209564209,-1619.5885416667,0.0000000000
501.6889038086,207.2564900716,-1615.1197509766,0.0000000000
506.0479532878,209.0620676676,-1615.3290201823,0.0000000000
503.7758992513,208.1209564209,-1616.7488606771,0.0000000000
508.3199971517,210.0031789144,-1611.0694173177,0.0000000000
501.6889038086,207.2564900716,-1607.8753255208,0.0000000000
506.0479532878,209.0620676676,-1606.8098551432,0.0000000000
510.5920410156,210.9442901611,-1606.8098551432,0.0000000000
508.3199971517,210.0031789144,-1608.2296956380,0.0000000000
503.7758992513,208.1209564209,-1608.2296956380,0.0000000000
506.0479532878,209.0620676676,-1612.4892985026,0.0000000000
503.7758992513,208.1209564209,-1611.0694173177,0.0000000000
500.3592529297,206.7057291667,-1616.4755045573,0.0000000000
501.6889038086,207.2564900716,-1612.2800292969,0.0000000000
500.3592529297,206.7057291667,-1610.5057779948,0.0000000000
521.9522705078,215.6498565674,-1619.5885416667,0.0000000000
519.6802368164,214.7087402344,-1615.3290201823,0.0000000000
521.9522705078,215.6498565674,-1616.7488606771,0.0000000000
517.4081827799,213.7676289876,-1611.0694173177,0.0000000000
515.1361287435,212.8265177409,-1606.8098551432,0.0000000000
519.6802368164,214.7087402344,-1606.8098551432,0.0000000000
517.4081827799,213.7676289876,-1608.2296956380,0.0000000000
524.0392659505,216.5143229167,-1607.8774414062,0.0000000000
521.9522705078,215.6498565674,-1608.2296956380,0.0000000000
525.3689168294,217.0650838216,-1610.5096028646,0.0000000000
524.6115722656,216.7513783773,-1605.9606119792,0.0000000000
519.6802368164,214.7087402344,-1612.4892985026,0.0000000000
524.0392659505,216.5143229167,-1615.1214599609,0.0000000000
524.0392659505,216.5143229167,-1612.2817382812,0.0000000000
521.9522705078,215.6498565674,-1611.0694173177,0.0000000000
512.8640747070,211.8854064941,-1608.2296956380,0.0000000000
515.1361287435,212.8265177409,-1612.4892985026,0.0000000000
510.5920410156,210.9442901611,-1612.4892985026,0.0000000000
512.8640747070,211.8854064941,-1611.0694173177,0.0000000000
517.4081827799,213.7676289876,-1616.7488606771,0.0000000000
519.6802368164,214.7087402344,-1621.0083821615,0.0000000000
515.1361287435,212.8265177409,-1621.0083821615,0.0000000000
517.4081827799,213.7676289876,-1619.5885416667,0.0000000000
508.3199971517,210.0031789144,-1616.7488606771,0.0000000000
510.5920410156,210.9442901611,-1621.0083821615,0.0000000000
506.0479532878,209.0620676676,-1621.0083821615,0.0000000000
508.3199971517,210.0031789144,-1619.5885416667,0.0000000000
512.8640747070,211.8854064941,-1619.5885416667,0.0000000000
510.5920410156,210.9442901611,-1615.3290201823,0.0000000000
515.1361287435,212.8265177409,-1615.3290201823,0.0000000000
512.8640747070,211.8854064941,-1616.7488606771,0.0000000000
496.5313212077,205.1201527913,-1604.3891194661,0.0000000000
493.6871846517,203.9420725505,-1604.8873291016,0.0000000000
489.2043457031,202.0852203369,-1604.8869222005,0.0000000000
492.1103820801,203.2889404297,-1604.3882649740,0.0000000000
484.7834065755,200.2540079753,-1604.3865559896,0.0000000000
480.3624776204,198.4228006999,-1604.3857421875,0.0000000000
483.2685038249,199.6265157064,-1604.8860677083,0.0000000000
475.9415283203,196.5915832520,-1604.3848876953,0.0000000000
474.4885050456,195.9897206624,-1605.9498697917,0.0000000000
478.7856750488,197.7696685791,-1604.8856608073,0.0000000000
487.6894327799,201.4577229818,-1604.3874104818,0.0000000000
497.4125569661,205.4851684570,-1615.1180013021,0.0000000000
498.7417907715,206.0357564290,-1619.6046956380,0.0000000000
495.3258666992,204.6208343506,-1625.2666015625,0.0000000000
497.4125569661,205.4851684570,-1628.3332519531,0.0000000000
493.0535074870,203.6795959473,-1629.5267333984,0.0000000000
495.3258666992,204.6208343506,-1628.1066894531,0.0000000000
497.9843343099,205.7220102946,-1630.1248372396,0.0000000000
490.6839192708,202.6980794271,-1633.5237630208,0.0000000000
492.9805908203,203.6493886312,-1632.2352701823,0.0000000000
497.2910257975,205.4348297119,-1632.6068115234,0.0000000000
495.1314188639,204.5402882894,-1633.5237630208,0.0000000000
497.4125569661,205.4851684570,-1621.0880940755,0.0000000000
497.4125569661,205.4851684570,-1623.9281819661,0.0000000000
498.7417907715,206.0357564290,-1625.5747884115,0.0000000000
473.7310587565,195.6759745280,-1619.6025797526,0.0000000000
477.1469828288,197.0908966064,-1625.2666015625,0.0000000000
479.4193420410,198.0321400960,-1629.5267333984,0.0000000000
475.0602925618,196.2265625000,-1628.3328450521,0.0000000000
477.1469828288,197.0908966064,-1628.1066894531,0.0000000000
479.4922587077,198.0623474121,-1632.2352701823,0.0000000000
475.1818237305,196.2769012451,-1632.6068115234,0.0000000000
477.3414306641,197.1714426676,-1633.5237630208,0.0000000000
473.7310587565,195.6759745280,-1625.5735270182,0.0000000000
474.4885050456,195.9897206624,-1630.1244303385,0.0000000000
475.0602925618,196.2265625000,-1621.0872395833,0.0000000000
475.0602925618,196.2265625000,-1623.9273274740,0.0000000000
483.9883728027,199.9246927897,-1632.2352701823,0.0000000000
481.7889302572,199.0136566162,-1633.5237630208,0.0000000000
488.4844767253,201.7870432536,-1632.2352701823,0.0000000000
486.2364196777,200.8558654785,-1633.5237630208,0.0000000000
481.6917012533,198.9733835856,-1628.1066894531,0.0000000000
479.4193420410,198.0321400960,-1623.8465576172,0.0000000000
483.9640604655,199.9146270752,-1623.8465576172,0.0000000000
481.6917012533,198.9733835856,-1625.2666015625,0.0000000000
490.7811482747,202.7383524577,-1628.1066894531,0.0000000000
488.5087890625,201.7971089681,-1623.8465576172,0.0000000000
493.0535074870,203.6795959473,-1623.8465576172,0.0000000000
490.7811482747,202.7383524577,-1625.2666015625,0.0000000000
486.2364196777,200.8558654785,-1625.2666015625,0.0000000000
488.5087890625,201.7971089681,-1629.5267333984,0.0000000000
483.9640604655,199.9146270752,-1629.5267333984,0.0000000000
486.2364196777,200.8558654785,-1628.1066894531,0.0000000000
477.1469828288,197.0908966064,-1619.5864257812,0.0000000000
475.0602925618,196.2265625000,-1615.1162923177,0.0000000000
479.4193420410,198.0321400960,-1615.3262939453,0.0000000000
477.1469828288,197.0908966064,-1616.7463378906,0.0000000000
481.6917012533,198.9733835856,-1611.0661621094,0.0000000000
475.0602925618,196.2265625000,-1607.8706868490,0.0000000000
479.4193420410,198.0321400960,-1606.8060302734,0.0000000000
483.9640604655,199.9146270752,-1606.8060302734,0.0000000000
481.6917012533,198.9733835856,-1608.2260742188,0.0000000000
477.1469828288,197.0908966064,-1608.2260742188,0.0000000000
479.4193420410,198.0321400960,-1612.4862060547,0.0000000000
477.1469828288,197.0908966064,-1611.0661621094,0.0000000000
473.7310587565,195.6759745280,-1616.4717203776,0.0000000000
475.0602925618,196.2265625000,-1612.2762044271,0.0000000000
473.7310587565,195.6759745280,-1610.5007731120,0.0000000000
495.3258666992,204.6208343506,-1619.5864257812,0.0000000000
493.0535074870,203.6795959473,-1615.3262939453,0.0000000000
498.7417907715,206.0357564290,-1616.4746907552,0.0000000000
495.3258666992,204.6208343506,-1616.7463378906,0.0000000000
490.7811482747,202.7383524577,-1611.0661621094,0.0000000000
488.5087890625,201.7971089681,-1606.8060302734,0.0000000000
493.0535074870,203.6795959473,-1606.8060302734,0.0000000000
490.7811482747,202.7383524577,-1608.2260742188,0.0000000000
497.4125569661,205.4851684570,-1607.8728027344,0.0000000000
495.3258666992,204.6208343506,-1608.2260742188,0.0000000000
497.9843343099,205.7220102946,-1605.9545491536,0.0000000000
493.0535074870,203.6795959473,-1612.4862060547,0.0000000000
498.7417907715,206.0357564290,-1610.5045979818,0.0000000000
497.4125569661,205.4851684570,-1612.2779134115,0.0000000000
495.3258666992,204.6208343506,-1611.0661621094,0.0000000000
486.2364196777,200.8558654785,-1608.2260742188,0.0000000000
488.5087890625,201.7971089681,-1612.4862060547,0.0000000000
483.9640604655,199.9146270752,-1612.4862060547,0.0000000000
486.2364196777,200.8558654785,-1611.0661621094,0.0000000000
490.7811482747,202.7383524577,-1616.7463378906,0.0000000000
493.0535074870,203.6795959473,-1621.0064697266,0.0000000000
488.5087890625,201.7971089681,-1621.0064697266,0.0000000000
490.7811482747,202.7383524577,-1619.5864257812,0.0000000000
481.6917012533,198.9733835856,-1616.7463378906,0.0000000000
483.9640604655,199.9146270752,-1621.0064697266,0.0000000000
479.4193420410,198.0321400960,-1621.0064697266,0.0000000000
481.6917012533,198.9733835856,-1619.5864257812,0.0000000000
486.2364196777,200.8558654785,-1619.5864257812,0.0000000000
483.9640604655,199.9146270752,-1615.3262939453,0.0000000000
488.5087890625,201.7971089681,-1615.3262939453,0.0000000000
486.2364196777,200.8558654785,-1616.7463378906,0.0000000000
467.0601399740,192.9127909342,-1604.8819986979,0.0000000000
462.5768941243,191.0557657878,-1604.8815917969,0.0000000000
465.4829203288,192.2594858805,-1604.3817545573,0.0000000000
469.9040730794,194.0907847087,-1604.3825683594,0.0000000000
458.1557515462,189.2244669596,-1604.3800455729,0.0000000000
453.7345987956,187.3931732178,-1604.3791910807,0.0000000000
456.6406351725,188.5968882243,-1604.8807373047,0.0000000000
449.3134460449,185.5618693034,-1604.3783365885,0.0000000000
447.8604329427,184.9600067139,-1605.9437662760,0.0000000000
452.1573791504,186.7398681641,-1604.8802897135,0.0000000000
461.0617777507,190.4281819661,-1604.3809000651,0.0000000000
472.1146545410,195.0064341227,-1616.4708658854,0.0000000000
472.1146545410,195.0064341227,-1619.6017659505,0.0000000000
468.6994628906,193.5918172201,-1625.2651774089,0.0000000000
470.7858378092,194.4560190837,-1628.3322347005,0.0000000000
466.4267883301,192.6504465739,-1629.5259195964,0.0000000000
468.6994628906,193.5918172201,-1628.1056722005,0.0000000000
471.3570963542,194.6926422119,-1630.1242268880,0.0000000000
464.0564676921,191.6686299642,-1633.5235595703,0.0000000000
466.3535563151,192.6201121012,-1632.2348632812,0.0000000000
470.6637776693,194.4054616292,-1632.6066080729,0.0000000000
468.5041707357,193.5109252930,-1633.5235595703,0.0000000000
470.7858378092,194.4560190837,-1621.0858561198,0.0000000000
470.7858378092,194.4560190837,-1623.9263102214,0.0000000000
472.1146545410,195.0064341227,-1625.5731201172,0.0000000000
447.1028747559,184.6462148031,-1619.5996500651,0.0000000000
450.5180664062,186.0608367920,-1625.2651774089,0.0000000000
452.7907409668,187.0022125244,-1629.5259195964,0.0000000000
448.4316914876,185.1966298421,-1628.3317871094,0.0000000000
450.5180664062,186.0608367920,-1628.1056722005,0.0000000000
452.8639729818,187.0325469971,-1632.2348632812,0.0000000000
448.5537414551,185.2471872965,-1632.6066080729,0.0000000000
450.7133483887,186.1417287191,-1633.5235595703,0.0000000000
447.1028747559,184.6462148031,-1625.5718180339,0.0000000000
447.8604329427,184.9600067139,-1630.1237792969,0.0000000000
448.4316914876,185.1966298421,-1621.0850016276,0.0000000000
448.4316914876,185.1966298421,-1623.9254557292,0.0000000000
457.3605041504,188.8950653076,-1632.2348632812,0.0000000000
455.1610616048,187.9840291341,-1633.5235595703,0.0000000000
461.8570251465,190.7575887044,-1632.2348632812,0.0000000000
459.6087646484,189.8263244629,-1633.5235595703,0.0000000000
455.0634155273,187.9435831706,-1628.1056722005,0.0000000000
452.7907409668,187.0022125244,-1623.8449300130,0.0000000000
457.3360900879,188.8849538167,-1623.8449300130,0.0000000000
455.0634155273,187.9435831706,-1625.2651774089,0.0000000000
464.1541137695,191.7090759277,-1628.1056722005,0.0000000000
461.8814392090,190.7677001953,-1623.8449300130,0.0000000000
466.4267883301,192.6504465739,-1623.8449300130,0.0000000000
464.1541137695,191.7090759277,-1625.2651774089,0.0000000000
459.6087646484,189.8263244629,-1625.2651774089,0.0000000000
461.8814392090,190.7677001953,-1629.5259195964,0.0000000000
457.3360900879,188.8849538167,-1629.5259195964,0.0000000000
459.6087646484,189.8263244629,-1628.1056722005,0.0000000000
450.5180664062,186.0608367920,-1619.5842692057,0.0000000000
448.4316914876,185.1966298421,-1615.1128336589,0.0000000000
452.7907409668,187.0022125244,-1615.3235677083,0.0000000000
450.5180664062,186.0608367920,-1616.7438151042,0.0000000000
455.0634155273,187.9435831706,-1611.0628255208,0.0000000000
448.4316914876,185.1966298421,-1607.8659667969,0.0000000000
452.7907409668,187.0022125244,-1606.8020833333,0.0000000000
457.3360900879,188.8849538167,-1606.8020833333,0.0000000000
455.0634155273,187.9435831706,-1608.2223307292,0.0000000000
450.5180664062,186.0608367920,-1608.2223307292,0.0000000000
452.7907409668,187.0022125244,-1612.4830729167,0.0000000000
450.5180664062,186.0608367920,-1611.0628255208,0.0000000000
447.1028747559,184.6462148031,-1616.4679361979,0.0000000000
448.4316914876,185.1966298421,-1612.2723388672,0.0000000000
447.1028747559,184.6462148031,-1610.4957275391,0.0000000000
468.6994628906,193.5918172201,-1619.5842692057,0.0000000000
466.4267883301,192.6504465739,-1615.3235677083,0.0000000000
468.6994628906,193.5918172201,-1616.7438151042,0.0000000000
464.1541137695,191.7090759277,-1611.0628255208,0.0000000000
461.8814392090,190.7677001953,-1606.8020833333,0.0000000000
466.4267883301,192.6504465739,-1606.8020833333,0.0000000000
464.1541137695,191.7090759277,-1608.2223307292,0.0000000000
470.7858378092,194.4560190837,-1607.8680826823,0.0000000000
468.6994628906,193.5918172201,-1608.2223307292,0.0000000000
471.3570963542,194.6926422119,-1605.9484049479,0.0000000000
466.4267883301,192.6504465739,-1612.4830729167,0.0000000000
470.7858378092,194.4560190837,-1615.1145019531,0.0000000000
472.1146545410,195.0064341227,-1610.4995117188,0.0000000000
470.7858378092,194.4560190837,-1612.2740071615,0.0000000000
468.6994628906,193.5918172201,-1611.0628255208,0.0000000000
459.6087646484,189.8263244629,-1608.2223307292,0.0000000000
461.8814392090,190.7677001953,-1612.4830729167,0.0000000000
457.3360900879,188.8849538167,-1612.4830729167,0.0000000000
459.6087646484,189.8263244629,-1611.0628255208,0.0000000000
464.1541137695,191.7090759277,-1616.7438151042,0.0000000000
466.4267883301,192.6504465739,-1621.0044759115,0.0000000000
461.8814392090,190.7677001953,-1621.0044759115,0.0000000000
464.1541137695,191.7090759277,-1619.5842692057,0.0000000000
455.0634155273,187.9435831706,-1616.7438151042,0.0000000000
457.3360900879,188.8849538167,-1621.0044759115,0.0000000000
452.7907409668,187.0022125244,-1621.0044759115,0.0000000000
455.0634155273,187.9435831706,-1619.5842692057,0.0000000000
459.6087646484,189.8263244629,-1619.5842692057,0.0000000000
457.3360900879,188.8849538167,-1615.3235677083,0.0000000000
461.8814392090,190.7677001953,-1615.3235677083,0.0000000000
459.6087646484,189.8263244629,-1616.7438151042,0.0000000000
413.4337259928,167.0912272135,-1652.9931640625,0.0000000000
412.2831420898,167.5090433757,-1648.2866210938,0.0000000000
410.8004150391,166.8871714274,-1645.6795654297,0.0000000000
413.0579528809,167.7789713542,-1649.2895100911,0.0000000000
411.8313496908,167.6976826986,-1646.3165690104,0.0000000000
410.3189086914,162.1927185059,-1649.4209798177,0.0000000000
409.4827473958,163.7956186930,-1645.6812337240,0.0000000000
409.1386413574,162.0778147380,-1643.7116699219,0.0000000000
409.5275573730,162.5232137044,-1645.9340820312,0.0000000000
409.9831237793,162.2572580973,-1647.7989908854,0.0000000000
410.1069132487,165.3584747314,-1646.7353515625,0.0000000000
410.3799845378,163.4220225016,-1649.6220703125,0.0000000000
411.7021077474,166.5116729736,-1649.6198323568,0.0000000000
410.5568135579,165.1716156006,-1648.7055664062,0.0000000000
410.9620259603,161.3160654704,-1651.7474365234,0.0000000000
413.0351257324,167.1933339437,-1651.5809733073,0.0000000000
411.1107584635,161.8620503743,-1652.9077962240,0.0000000000
412.1527913411,166.3238983154,-1651.5899658203,0.0000000000
412.8616536458,166.0858968099,-1654.3733723958,0.0000000000
411.7660013835,164.6612141927,-1654.0173746745,0.0000000000
411.4903259277,162.8762410482,-1654.3743896484,0.0000000000
410.8282267253,163.2352905273,-1651.5925292969,0.0000000000
411.4557393392,164.7971089681,-1652.6461588542,0.0000000000
405.4228719076,167.3595530192,-1627.0353597005,0.0000000000
406.3352559408,165.0990142822,-1631.8896484375,0.0000000000
405.8829142253,164.6552683512,-1630.3009847005,0.0000000000
406.2474772135,163.8839975993,-1631.5340983073,0.0000000000
408.5797627767,168.4783528646,-1634.2982177734,0.0000000000
406.6392211914,166.7451527913,-1631.7233479818,0.0000000000
405.2403259277,166.6859792074,-1627.1101481120,0.0000000000
405.6327209473,166.8485209147,-1628.2938639323,0.0000000000
406.3955993652,167.0395711263,-1630.3188883464,0.0000000000
405.7270711263,166.1647033691,-1629.2520751953,0.0000000000
408.7342224121,162.8531697591,-1642.4474690755,0.0000000000
408.0013732910,162.5511525472,-1638.7087809245,0.0000000000
408.2861938477,163.0395812988,-1640.4769694010,0.0000000000
409.0338236491,163.9820149740,-1643.7108561198,0.0000000000
410.3239339193,168.3288777669,-1639.7283935547,0.0000000000
410.3490295410,167.0746154785,-1643.7095133464,0.0000000000
412.0032552083,168.2233327230,-1644.6711018880,0.0000000000
411.0783589681,168.0129140218,-1643.0223795573,0.0000000000
410.7229512533,168.2336120605,-1641.1079101562,0.0000000000
409.2066040039,165.7323150635,-1642.7949218750,0.0000000000
409.4459330241,167.4494527181,-1639.7695312500,0.0000000000
408.1352030436,164.3549499512,-1639.7702636719,0.0000000000
408.7560119629,165.9188385010,-1640.8248291016,0.0000000000
409.5696004232,168.6434936523,-1636.4344889323,0.0000000000
407.5527140299,167.6576080322,-1633.6934000651,0.0000000000
406.7855733236,164.9132843018,-1633.8597412109,0.0000000000
410.3430582682,168.9222412109,-1637.4048665365,0.0000000000
406.8625895182,163.0237731934,-1633.7062174479,0.0000000000
407.4917500814,163.3690134684,-1636.9906005859,0.0000000000
407.0430297852,163.5550944010,-1635.0202636719,0.0000000000
407.4030151367,166.4782002767,-1634.9147542318,0.0000000000
407.6855875651,164.5410156250,-1637.8000488281,0.0000000000
408.9938456217,167.6365610758,-1637.7996419271,0.0000000000
407.8543090820,166.2920125326,-1636.8847249349,0.0000000000
436.3618672689,67.3255818685,-1651.9897054036,0.0000000000
435.0333251953,67.5700581868,-1644.7535807292,0.0000000000
435.8043823242,65.9525095622,-1647.6739095052,0.0000000000
435.4212951660,65.8696492513,-1645.4556070964,0.0000000000
434.0108744303,69.6928329468,-1640.9042154948,0.0000000000
433.6919148763,67.3617070516,-1637.0548502604,0.0000000000
433.0582580566,72.5690231323,-1638.1955973307,0.0000000000
433.5640970866,69.6210886637,-1638.3379720052,0.0000000000
433.3312683105,66.7316665649,-1634.4915364583,0.0000000000
432.8973185221,68.0585479736,-1633.2113444010,0.0000000000
433.4851786296,64.2132822673,-1633.2113444010,0.0000000000
432.3698221842,71.3096847534,-1633.1855061849,0.0000000000
433.0729980469,71.2182159424,-1637.0290120443,0.0000000000
432.7668660482,70.2857157389,-1634.4656982422,0.0000000000
433.8865559896,63.3276163737,-1634.7274169922,0.0000000000
434.3409016927,63.9207979838,-1637.7596435547,0.0000000000
434.5861816406,67.5006078084,-1642.1873372396,0.0000000000
435.2418314616,64.5810661316,-1643.3582763672,0.0000000000
434.7476603190,65.5036608378,-1641.3731282552,0.0000000000
434.3001708984,65.4365043640,-1638.8068847656,0.0000000000
431.3403015137,95.5291926066,-1653.5060628255,0.0000000000
430.3481241862,99.9035415649,-1653.5060628255,0.0000000000
431.1946716309,92.1355183919,-1648.6029866536,0.0000000000
430.5083312988,98.2890421549,-1652.3376871745,0.0000000000
430.9970906576,89.7842941284,-1644.7535807292,0.0000000000
430.0534261068,94.2006632487,-1644.7535807292,0.0000000000
430.7521667480,92.0409647624,-1646.0367024740,0.0000000000
429.2138163249,100.9619064331,-1648.6029866536,0.0000000000
429.0645039876,98.6071217855,-1644.7535807292,0.0000000000
428.0387268066,103.0700352987,-1644.8899332682,0.0000000000
428.7733357747,100.8582941691,-1646.0367024740,0.0000000000
429.7853698730,96.4547017415,-1646.0367024740,0.0000000000
429.9465026855,98.8098220825,-1649.8861490885,0.0000000000
430.9374491374,94.3943049113,-1649.8861490885,0.0000000000
430.2268880208,96.5537897746,-1648.6029866536,0.0000000000
430.6792195638,87.8720092773,-1640.7876383464,0.0000000000
430.2059834798,87.9055201213,-1638.1955159505,0.0000000000
431.2018025716,85.9388249715,-1641.5304361979,0.0000000000
428.2277119954,94.0777409871,-1634.4915364583,0.0000000000
428.3823547363,92.3095016479,-1633.2113444010,0.0000000000
429.0957132975,90.0156224569,-1634.4656575521,0.0000000000
429.6383463542,89.6309687297,-1637.0289713542,0.0000000000
429.1893208822,88.4582697550,-1633.1854654948,0.0000000000
425.6348266602,107.0573170980,-1637.0548502604,0.0000000000
426.1281026204,106.1960423787,-1638.5662434896,0.0000000000
426.9264628092,104.8454106649,-1641.1324869792,0.0000000000
427.3231811523,100.4359919230,-1637.4804280599,0.0000000000
426.6282653809,103.3566741943,-1637.4804280599,0.0000000000
426.4870707194,104.7372868856,-1638.5662434896,0.0000000000
427.5085856120,96.2762807210,-1633.2113444010,0.0000000000
426.2864379883,101.3122736613,-1632.8889973958,0.0000000000
426.5718485514,100.0634384155,-1632.8455810547,0.0000000000
427.2628682454,98.0830637614,-1634.1257731120,0.0000000000
425.4815368652,103.9477640788,-1631.9745686849,0.0000000000
424.4224650065,109.0753987630,-1633.2113444010,0.0000000000
425.1318562826,106.9397684733,-1634.1257731120,0.0000000000
425.5328063965,106.2632141113,-1635.4059651693,0.0000000000
426.9067789714,100.9445037842,-1635.8315429688,0.0000000000
425.4615173340,104.7117767334,-1632.8889973958,0.0000000000
426.1672770182,104.0213267008,-1635.8315429688,0.0000000000
427.3250834147,98.8115819295,-1635.4059651693,0.0000000000
427.3695576986,101.2185363770,-1638.7635498047,0.0000000000
427.5904846191,102.8973337809,-1642.1873372396,0.0000000000
428.6234944661,98.5057703654,-1642.1873372396,0.0000000000
427.8923848470,100.6510721842,-1640.9042154948,0.0000000000
429.4246419271,91.7573064168,-1638.3379720052,0.0000000000
429.6114095052,94.1038411458,-1642.1873372396,0.0000000000
430.5540974935,89.6920115153,-1642.1873372396,0.0000000000
429.8671569824,91.8518600464,-1640.9042154948,0.0000000000
428.9023437500,96.2565282186,-1640.9042154948,0.0000000000
428.7273661296,93.9101994832,-1637.0548502604,0.0000000000
427.7414855957,98.3030700684,-1637.0548502604,0.0000000000
428.4608154297,96.1574401855,-1638.3379720052,0.0000000000
433.8709106445,71.9549662272,-1642.1873372396,0.0000000000
432.8923645020,79.9459406535,-1644.5277099609,0.0000000000
432.1110534668,82.3560333252,-1642.7042643229,0.0000000000
431.6752421061,84.8098119100,-1642.9301350911,0.0000000000
433.4093933105,73.2340291341,-1640.7876790365,0.0000000000
433.2345886230,76.4493052165,-1642.9301757812,0.0000000000
432.8407389323,78.4322433472,-1642.7043050130,0.0000000000
433.2806193034,74.7623316447,-1641.5305175781,0.0000000000
431.6736450195,87.6175409953,-1646.0367024740,0.0000000000
431.8830566406,89.9688593547,-1649.8861490885,0.0000000000
432.7832234701,85.5339431763,-1649.8861490885,0.0000000000
432.1171061198,87.7075525920,-1648.6029866536,0.0000000000
431.4890340169,93.8904876709,-1652.3376871745,0.0000000000
433.3155314128,85.0644963582,-1652.3376871745,0.0000000000
433.1911621094,86.7514012655,-1653.5060628255,0.0000000000
432.2880045573,91.1449966431,-1653.5060628255,0.0000000000
434.9044189453,69.8363189697,-1646.0367024740,0.0000000000
432.4248046875,89.4821548462,-1652.3376871745,0.0000000000
435.2101135254,72.1770655314,-1649.8861490885,0.0000000000
435.8631896973,67.7246602376,-1649.5381673177,0.0000000000
435.3511962891,69.9080607096,-1648.6029866536,0.0000000000
434.9615173340,76.2030639648,-1652.3376871745,0.0000000000
436.3563435872,69.0921249390,-1653.5060628255,0.0000000000
435.6323343913,73.5187683105,-1653.5060628255,0.0000000000
435.7165832520,71.7602081299,-1652.3376871745,0.0000000000
434.8634134928,77.9378331502,-1653.5060628255,0.0000000000
434.0496520996,82.3488591512,-1653.5060628255,0.0000000000
434.6111958822,74.3701400757,-1648.6029866536,0.0000000000
434.1611328125,80.6379801432,-1652.3376871745,0.0000000000
434.3173116048,72.0290018717,-1644.7535807292,0.0000000000
433.5556030273,76.4803619385,-1644.7535807292,0.0000000000
434.1651713053,74.2938181559,-1646.0367024740,0.0000000000
432.9940592448,83.2703526815,-1648.6029866536,0.0000000000
432.6158040365,81.4248987834,-1644.5277099609,0.0000000000
431.8954060872,85.3584772746,-1644.7535807292,0.0000000000
432.5497029622,83.1848983765,-1646.0367024740,0.0000000000
433.3802388509,78.7434997559,-1646.0367024740,0.0000000000
433.6378479004,81.0900268555,-1649.8861490885,0.0000000000
434.4468485514,76.6375783285,-1649.8861490885,0.0000000000
433.8254597982,78.8243942261,-1648.6029866536,0.0000000000
422.6441752116,128.6550598145,-1653.5060628255,0.0000000000
421.3162536621,132.9394480387,-1653.5060628255,0.0000000000
422.1910196940,127.1713307699,-1648.6029866536,0.0000000000
420.6257120768,134.4329732259,-1652.3376871745,0.0000000000
422.2218933105,123.9719746908,-1643.6068115234,0.0000000000
420.8843282064,129.1359786987,-1644.7535807292,0.0000000000
421.7577514648,127.0408223470,-1646.0367024740,0.0000000000
419.4933064779,135.8056386312,-1648.6029866536,0.0000000000
419.5375264486,133.4465433757,-1644.7535807292,0.0000000000
418.1465759277,137.7430623372,-1644.7535807292,0.0000000000
419.0628051758,135.6662699382,-1646.0367024740,0.0000000000
420.4324035645,131.3604583740,-1646.0367024740,0.0000000000
420.3999328613,133.7208557129,-1649.8861490885,0.0000000000
421.7495015462,129.4014307658,-1649.8861490885,0.0000000000
420.8643086751,131.4954020182,-1648.6029866536,0.0000000000
422.1392313639,120.1030578613,-1637.0548502604,0.0000000000
421.7172749837,122.5383809408,-1638.5662434896,0.0000000000
422.1518656413,122.6644388835,-1641.1324869792,0.0000000000
422.1357727051,121.0955785116,-1638.5662434896,0.0000000000
421.1492513021,123.8046264648,-1637.4804280599,0.0000000000
420.7221577962,126.0269521077,-1638.7635498047,0.0000000000
421.6538391113,120.7397537231,-1635.4059651693,0.0000000000
419.4801737467,128.0891977946,-1635.4059651693,0.0000000000
418.3714396159,130.3765920003,-1633.2113444010,0.0000000000
420.1843668620,126.0328801473,-1635.8315429688,0.0000000000
419.8310241699,125.4042078654,-1632.8889973958,0.0000000000
419.4537760417,126.6284357707,-1632.8455810547,0.0000000000
419.0620320638,128.6890055339,-1634.1257731120,0.0000000000
421.6448872884,119.9533691406,-1634.1257731120,0.0000000000
